avg_temperature,avg_humidity,cold_chain,handling_type,storage_type,decay_factor
21.22812387268361,75.7141087562922,0,semi,open,0.5544370543468238
21.11926441200673,80.01899771625514,0,semi,open,0.5130210566573477
34.383987017725076,56.42648101874544,1,semi,cold,0.7842401947341239
38.41745732151576,48.13999496108963,1,automated,cold,0.7237381401772636
39.58003191468613,45.56009383902567,0,automated,open,0.43629952127970806
32.60134555776825,41.677430202292314,1,automated,open,0.6909798166334763
21.287787565927474,33.458854931941495,0,automated,covered,0.8306831865110879
12.505021500960062,50.546878730082796,1,manual,covered,0.9
33.3144074778231,46.21486152784699,1,semi,open,0.6802838878326535
26.752127492074152,87.98504315198444,1,semi,open,0.4988676560990434
22.726660277409287,63.462529575002634,1,semi,covered,0.9244748000888343
37.19063155284208,50.83662234183045,1,manual,covered,0.6421405267073689
13.33592446918454,64.82805605962176,1,automated,open,0.8317194394037825
24.778753128725775,38.351802080741734,0,semi,cold,0.7783187030691133
10.340609343022573,56.642624952132174,1,automated,cold,1.0
24.05981925982379,67.57405928526383,0,automated,open,0.5933621182500048
11.689098270455121,59.33386990754708,1,manual,open,0.78
13.564537488042157,54.10672803925945,1,manual,covered,0.9
13.525787403313146,89.63090333398189,1,automated,covered,0.7036909666601812
29.476309063481906,82.81888572893561,1,semi,cold,0.6296665067584153
32.3813463779627,67.40435748956641,1,semi,open,0.6202362294348954
27.50106295291479,64.16264167093696,0,manual,covered,0.5958576389969086
38.86517645423626,67.23962878947503,1,manual,cold,0.5446260652917058
21.246117385711123,42.078726469345995,0,manual,cold,0.7313082392143332
18.57136258845582,53.70826459585912,0,manual,cold,0.75
36.057973845683804,32.36757197345396,0,manual,covered,0.509130392314743
16.70787515558358,58.5327622492096,1,manual,covered,0.9
38.89667618321834,62.58147503745979,1,manual,open,0.47073510687712705
10.36463424069449,43.664984166192575,1,semi,open,0.88
39.09636480122917,87.84173082993082,1,manual,cold,0.3351372196822542
11.294797358517283,84.56727665623453,0,manual,cold,0.5043272334376547
36.73429341094213,73.32859412735435,0,semi,covered,0.46569965756232445
25.831033272588996,62.00319772592175,1,semi,covered,0.8925025236519476
39.78894388357901,82.19814957886109,1,automated,open,0.361184345957704
12.213896942061966,37.83914062940777,1,manual,open,0.78
26.615628532039622,77.4305876564931,0,manual,open,0.35645969545447465
39.079076068572974,37.489248838010894,1,manual,covered,0.6138138589714054
25.692935325104465,77.65263975296432,1,manual,cold,0.6380795725937899
28.881959144057877,46.546054095081416,0,automated,open,0.5967706128391318
30.872460669538516,82.62543486109134,1,semi,open,0.49065874134600895
23.636231943033195,86.64252562952387,1,semi,covered,0.6790312645592633
28.8267424025219,38.92775816430694,1,manual,open,0.6475988639621715
27.529429357693008,57.760536303923615,0,manual,cold,0.6370585596346049
37.034740314729675,88.8592426897611,1,manual,covered,0.3558864683814438
11.363391410243736,59.004446158388795,0,automated,open,0.73
18.42889568776691,81.8128513508727,0,automated,open,0.5118714864912729
38.51234452229676,65.32389132787918,1,semi,covered,0.6690759188867568
36.70791351672749,52.51979447517611,1,manual,covered,0.6493812972490877
23.669702583571386,47.147013331552216,0,manual,open,0.5749544612464292
28.603977934046103,42.193385465165235,1,manual,cold,0.7709403309893085
18.32143548943398,75.70789148266184,1,manual,covered,0.7429210851733816
15.64363479171284,53.19243040938167,1,automated,cold,1.0
23.910952148199463,60.67652773204507,1,semi,open,0.8145704404565574
20.600566840781585,59.53952880007091,1,semi,cold,0.9909914973882762
27.509683355526164,64.63674175398788,1,automated,open,0.7209873321272288
12.332039108949544,81.93462873747313,0,manual,open,0.4106537126252686
39.23184422998499,88.84436061500577,0,semi,open,0.3
39.586322334388086,54.45505251442901,1,semi,open,0.5862051649841787
30.944851420592354,79.65113532637818,1,automated,cold,0.6393158754273329
26.082890990323612,75.87166767928306,1,manual,open,0.5300399583523152
19.285828488589832,64.41173708733439,0,semi,open,0.6858826291266561
34.41385059120846,87.36282861671599,0,manual,cold,0.3
30.541935176616377,42.02847093170416,1,semi,covered,0.8418709723507544
14.878508180346738,36.55585261857728,0,automated,cold,0.85
37.32781553481527,81.23771801732534,1,manual,cold,0.42770558680451765
34.67611728769507,56.34898899802489,0,automated,cold,0.629858240684574
38.49399739875772,80.81813125242363,1,semi,open,0.39440872649439795
31.771585251650798,83.5854123117249,1,automated,open,0.46757209810798905
28.402455878073695,33.74745561714428,0,automated,open,0.6039631618288945
22.547291088718566,83.00788577916364,1,automated,covered,0.7317117758775851
37.9818545006204,56.89914332216533,0,semi,open,0.4602721824906939
35.98191668501225,60.62594934025393,1,manual,covered,0.654011756322277
11.356560103185682,67.59555066559261,1,automated,open,0.8040444933440739
10.79100923491756,85.58295640380521,1,manual,cold,0.6441704359619479
21.293901006341486,31.146965665785842,1,semi,open,0.8605914849048777
34.31659992345499,58.610608099069026,1,manual,covered,0.6852510011481753
39.618283879448335,71.26332254583363,0,automated,covered,0.4430925163499386
14.512506733105845,73.3624174618937,0,automated,open,0.5963758253810629
27.823921460564055,71.55194589222648,1,automated,cold,0.7671217191692743
21.426725698930646,38.06610776448731,1,automated,open,0.8585991145160403
39.09743193443809,47.963735302300876,1,automated,open,0.5935385209834286
35.263567694071256,51.52293152502081,1,automated,open,0.6510464845889312
35.149861141334135,78.2662324607703,1,semi,cold,0.590089758272285
24.06079479384911,46.72559234487318,1,semi,covered,0.9390880780922634
22.444585070129953,42.64229783203219,1,semi,cold,0.9633312239480507
18.20221215792119,87.44688114228578,1,manual,covered,0.6255311885771423
11.691264899527813,30.531797106808135,1,manual,covered,0.9
35.9416712876516,89.8692513409187,0,semi,covered,0.3121824172760391
34.387030273902326,70.60927793144373,0,manual,cold,0.4281017665770278
39.991530198583916,79.70815796694703,0,manual,open,0.3
39.89910511221716,47.67716378077159,0,automated,open,0.4315134233167426
26.662951168078823,30.8589166600236,0,automated,open,0.6300557324788176
33.06962245541531,74.2721711136918,1,manual,open,0.44123395203185234
38.34297189647284,80.04867582004054,1,manual,open,0.3043686633525021
35.48942172032234,74.42856791721115,1,semi,cold,0.6233729950230533
17.42044305229593,38.57101723805032,1,manual,cold,0.9
23.516324059302804,75.20567533541814,0,automated,cold,0.6451983857562766
13.87478245454485,76.13536692645846,0,manual,cold,0.5886463307354154
38.621530817761666,69.5124309402033,0,semi,cold,0.47555272833154194
28.1852390335264,75.96695596773517,1,automated,cold,0.7175518548197523
16.85928416510388,80.75528638066393,0,automated,cold,0.6424471361933607
30.151020532175703,66.81624685424751,0,automated,open,0.5095722234748894
28.543847213736875,35.31628283818074,1,automated,covered,0.8718422917939469
20.744881540985215,59.25766858003265,1,manual,cold,0.8888267768852218
13.40672776598887,34.6589600802963,0,semi,covered,0.85
30.14719586778399,54.45258186194585,1,manual,cold,0.7477920619832402
25.6092310271138,54.42638934753766,1,manual,cold,0.815861534593293
33.16955175206918,33.960590648414495,1,automated,open,0.6824567237189623
25.604905033359803,50.92923203816876,1,semi,covered,0.9159264244996029
35.5654450095562,36.65988592747889,0,automated,open,0.49651832485665703
26.557205163234567,78.49411260055334,0,manual,open,0.3467007965459481
26.828139146061588,86.86128155786824,1,manual,covered,0.5289650972303938
36.29960807975035,34.338988515476316,1,automated,open,0.6355058788037448
22.104485986371913,87.30691243750209,1,manual,cold,0.5953635858294005
14.02045685351922,61.354595960204705,1,manual,cold,0.886454040397953
10.863480289400169,47.973940677232434,1,automated,cold,1.0
32.65411767020857,34.61172451656981,1,manual,cold,0.7101882349468714
28.60928654060394,60.03745608422507,1,semi,cold,0.8704861410486902
31.122393042976707,77.67093266944492,1,automated,open,0.5364547776609001
16.388924845267322,72.42518863600189,0,semi,open,0.605748113639981
14.091144267603093,33.01356068783843,1,manual,cold,0.9
10.436339970036459,34.374110122074214,0,manual,cold,0.75
20.51762676419791,54.17239695795823,0,automated,open,0.7222355985370313
27.697530605638992,47.717429642876596,1,manual,covered,0.7845370409154152
21.76732135299197,43.94305938336287,0,automated,open,0.7034901797051204
23.124247660711873,46.86026993452282,0,automated,open,0.6831362850893219
37.12476083481245,78.20896459781308,0,automated,open,0.3
20.44766401069901,85.75368321791123,1,automated,open,0.6157482076604025
25.419684674794325,54.30616167165398,1,automated,open,0.7987047298780852
33.50959038223429,84.36666012794981,1,semi,covered,0.5536895429869875
21.896283469638107,49.28974207487292,0,automated,cold,0.8215557479554284
28.662601006836205,58.586219180627495,1,semi,cold,0.870060984897457
35.87091126240236,43.56173986895998,1,manual,covered,0.6619363310639647
38.485618709729266,68.42856253055064,0,automated,cold,0.48843009404855464
14.412204427871139,88.73886691048853,1,manual,cold,0.6126113308951148
37.79762875484484,66.20958576260273,0,automated,cold,0.5209397110513001
24.763488792386145,51.46884504681293,1,semi,covered,0.9285476681142079
17.74733164896875,68.86904675943171,1,semi,covered,0.9113095324056829
23.77407268714784,37.375240707923254,1,semi,cold,0.9433889096927824
39.40097725856431,83.31954481592392,0,manual,cold,0.3
24.77854281978609,60.185037046790185,1,automated,cold,0.9264714872353068
19.862548308625247,56.960984522378524,1,manual,open,0.78
29.002025629501773,65.15188730721115,1,semi,open,0.6934507424853619
17.204368563345792,67.48703176736414,1,manual,open,0.7051296823263586
12.275899843259918,34.30654837359078,0,semi,covered,0.85
13.866391657319477,70.95703327340414,0,semi,cold,0.7404296672659586
13.841375168733173,44.515900818931776,1,semi,covered,1.0
14.55708080536883,72.83715795039538,1,automated,covered,0.8716284204960462
14.164815179482304,79.3520876630518,1,automated,covered,0.8064791233694819
29.226242344096438,78.23751045315122,0,semi,cold,0.5292312603070413
15.456402531974344,63.15005804447335,1,manual,open,0.7484994195552666
20.370018499715897,61.21019353864507,0,manual,cold,0.7323477871178108
36.90365229718036,38.5725576803647,1,automated,cold,0.7464452155422947
24.218849207886173,76.52076902418813,1,semi,covered,0.7715095716398261
30.026732155630814,46.28456282680286,1,manual,covered,0.7495990176655378
15.169596136048895,59.80172536907679,0,semi,covered,0.85
15.768670564260123,47.056445575651004,1,manual,open,0.78
11.226058487994365,38.029701779981586,0,automated,open,0.73
15.068051892164936,67.77346181350418,0,semi,open,0.6522653818649582
18.35771017095876,33.25992208937423,1,semi,cold,1.0
15.310314528302404,74.918714047572,1,manual,covered,0.7508128595242801
12.661076012711668,49.055207715666995,0,manual,cold,0.75
13.619076133018025,30.00808158026912,1,manual,open,0.78
23.823363040981775,60.66774835423379,1,semi,covered,0.9359720708429355
16.190011552173775,32.811114511656186,1,automated,open,0.88
20.928095831442263,46.57017346925397,0,automated,covered,0.836078562528366
25.10251812564571,72.41858924734296,1,manual,covered,0.6992763356418848
30.71184485888096,33.76137729731195,0,automated,cold,0.6893223271167855
11.179364195232967,80.36030954136014,0,manual,cold,0.5463969045863986
33.98231196727128,30.229195359514986,0,automated,open,0.5202653204909308
28.837011684727234,44.809432152114134,1,semi,cold,0.8674448247290916
12.452770958466157,74.45424336912428,0,manual,cold,0.6054575663087571
36.20735872320331,48.97620898375841,0,automated,cold,0.6068896191519503
37.626172015954396,36.11354328396081,0,semi,covered,0.5856074197606841
11.832338795645912,51.61403512802568,1,automated,cold,1.0
18.30632944441611,46.22359718307153,1,semi,open,0.88
34.18603839379184,80.56271412963329,0,semi,covered,0.43158228279678956
32.447790711509754,48.80087505510859,1,automated,covered,0.8132831393273536
15.53563058069132,77.33594830656043,1,automated,cold,0.8266405169343958
16.28047970010131,83.51232868864409,1,semi,covered,0.7648767131135591
21.11416308374146,56.02904517459177,0,semi,open,0.7132875537438781
24.53568955573064,84.59658863126353,1,semi,open,0.5659987703514051
28.54764314590888,52.63908323779157,1,manual,covered,0.7717853528113668
21.067409187093173,87.8447049894065,1,semi,cold,0.7055418122995374
23.876041483994435,35.35737147153438,0,manual,cold,0.6918593777400834
32.4241281440127,71.22115599019457,1,semi,covered,0.7014265179378638
11.100496086717937,59.62884242741572,1,manual,open,0.78
17.573108330320622,53.25892832733882,1,semi,covered,1.0
31.400487576536573,67.96271272491606,0,semi,cold,0.5993655591027908
36.856205130615976,72.23142549805988,0,semi,cold,0.4748426680601616
25.35032326346998,30.261796179018546,1,automated,covered,0.9197451510479503
25.96340455795947,40.01718532483192,1,automated,open,0.7905489316306079
13.215160340193282,72.78276303805913,0,semi,covered,0.7221723696194087
23.42237100470364,69.98312481469239,1,manual,open,0.6288331867825215
25.978517993650694,87.96285030772063,0,manual,open,0.3
17.27411510904189,75.66226741504698,1,semi,covered,0.8433773258495302
18.07729692848143,87.04636246388029,1,automated,covered,0.7295363753611972
21.31852489313868,72.15243009208842,1,manual,open,0.6386978256820357
10.602135933331791,47.883132518366594,1,automated,open,0.88
19.66237496749535,36.32189533505139,0,manual,open,0.63
16.34344020989634,76.90943180069613,1,semi,open,0.7109056819930387
19.82492056533744,68.64895328855496,0,automated,cold,0.7635104671144504
13.592863954577536,32.89116074359777,1,manual,covered,0.9
36.71581842219685,51.6030279540587,1,semi,open,0.6292627236670473
27.80777360662146,87.40798892905717,1,semi,covered,0.6088035066101064
30.37306957433469,60.02406874261207,0,semi,open,0.5741632689588589
33.67513715822015,55.96374816118228,1,automated,covered,0.7948729426266977
24.95326596787172,57.46197630955764,0,automated,covered,0.7757010104819242
12.607608642622711,42.53296344030982,0,semi,open,0.73
26.113196254556435,52.122430251887714,1,automated,open,0.7883020561816535
27.605233540626372,52.188795359230596,1,manual,covered,0.7859214968906044
32.3631842255299,33.14130121124835,1,semi,covered,0.8145522366170515
22.94978638689038,76.0540577110751,0,semi,covered,0.6452126270858932
13.827409083866913,54.99026591423274,0,automated,cold,0.85
18.513277173961733,79.3307932089854,1,semi,open,0.686692067910146
20.892468891959055,81.02088006719373,1,manual,cold,0.6764041659486769
29.377517239948038,42.71964328191949,0,automated,cold,0.7093372414007794
27.123349140067358,69.44120893020772,1,automated,open,0.6787376735969124
20.68290177693539,58.3369082497789,1,semi,open,0.8697564733459692
39.59545746378939,82.8094042752891,1,semi,cold,0.4779740952902683
28.173244580706616,42.94444075058725,1,semi,open,0.7574013312894008
17.116803752079832,70.66879201860266,1,automated,covered,0.8933120798139734
13.053474178612113,66.46512733516334,1,semi,covered,0.9353487266483665
14.585774175529961,47.718088654309966,1,manual,cold,0.9
17.378731851535242,38.196054219070355,0,semi,cold,0.85
14.820441197786671,69.09838562863659,1,semi,open,0.789016143713634
15.597010721539172,74.31584748793983,1,automated,open,0.7368415251206016
18.55285506081541,48.937640625800995,1,semi,cold,1.0
15.201207858842645,68.68995624133882,0,automated,cold,0.7631004375866118
36.90296273879275,53.7078544566902,1,semi,covered,0.7464555589181088
12.407012369849266,72.79241299695707,1,manual,covered,0.7720758700304293
25.735341687107642,41.95291649364319,0,manual,open,0.5439698746933854
22.311904809689846,83.41290015817046,1,automated,covered,0.7311924262729478
39.47135850725819,47.244575787934785,1,automated,open,0.5879296223911271
13.36116706504157,52.06715926536917,0,semi,open,0.73
21.935667971372247,33.48551712482099,1,semi,open,0.8509649804294163
39.08411299826106,36.690732739276584,1,manual,covered,0.6137383050260842
35.96521377681941,60.95171416273969,1,semi,cold,0.7510046517203119
34.512162128478394,46.05556060367829,0,manual,cold,0.532317568072824
17.737084811348197,80.12881354453165,0,automated,covered,0.6487118645546834
15.126627621701974,30.88160331929723,1,semi,cold,1.0
30.05929659773293,52.74564292031617,0,automated,open,0.579110551034006
37.88127967382758,50.24073280614556,1,semi,cold,0.7317808048925863
26.702886790417892,31.15965785505606,0,manual,covered,0.6494566981437316
27.148380684096995,37.462103940030616,0,automated,cold,0.7427742897385451
18.399372809808526,54.81856049511812,0,automated,open,0.73
33.084787995758106,59.5718750668468,1,semi,open,0.6837281800636285
15.6113124567257,54.25738483529214,1,automated,covered,1.0
19.71037709212731,61.85626070472563,0,manual,covered,0.7314373929527437
22.763093158492502,65.70790049434089,0,automated,covered,0.7514745976792035
25.228311360533652,30.595429267670138,0,automated,open,0.6515753295919952
17.272291972452408,57.845709567210235,1,semi,cold,1.0
13.445104742176106,87.8099544532553,1,automated,cold,0.721900455467447
28.318601273248976,61.14193680777292,1,semi,covered,0.8638016128235361
18.65891659720767,70.65253604753718,1,semi,cold,0.8934746395246281
27.437146642678368,48.71183147501299,1,automated,cold,0.8884428003598245
14.63088145822607,76.43948268916574,0,manual,covered,0.5856051731083426
24.434203055644524,76.3752889125669,1,semi,covered,0.7697340650396631
25.977682976547577,61.27776285924834,0,automated,open,0.6275571267593029
11.554706104672807,88.56082939675281,0,semi,open,0.4443917060324719
20.098128345817617,37.533012885759206,1,manual,open,0.7785280748127358
14.032440308169228,31.01685989337486,1,manual,open,0.78
11.901249114183033,76.20949270542576,1,semi,cold,0.8379050729457425
39.69880697169836,78.42933224189295,1,manual,cold,0.4202245730055951
19.67061534924169,37.21243374723458,1,automated,open,0.88
34.29623337563905,45.93496997751636,0,automated,open,0.5155564993654143
17.639219642912916,31.053141801997736,1,semi,covered,1.0
30.44508166671788,47.598516646833886,1,manual,cold,0.7433237749992319
32.80683579669059,76.38851243512029,1,automated,cold,0.6440123386984382
27.869162218235328,61.07763166275474,1,automated,open,0.7511862500989227
24.14728565650475,50.88573559009728,0,automated,cold,0.7877907151524287
22.355227424418054,52.30435769437982,1,semi,covered,0.9646715886337291
20.46604799628986,30.08121754292809,1,semi,covered,0.9930092800556521
37.88587432743478,47.98803165391415,0,automated,cold,0.5817118850884783
34.918582233631874,68.78752449827583,1,automated,open,0.5683460215127636
38.95080731999538,88.45166662898143,1,manual,cold,0.331221223910255
13.728916704566341,80.82364961903397,1,manual,covered,0.6917635038096602
31.92602425610933,31.41569787873175,1,manual,open,0.6011096361583601
38.150213704631135,83.91363628049035,0,semi,cold,0.3386104316256294
15.436991984969804,76.99190479791756,0,automated,open,0.5600809520208244
11.994888021003325,76.82256741425883,0,semi,open,0.5617743258574117
32.23361947870177,57.47974554021429,1,automated,covered,0.8164957078194734
27.234193395397355,53.88031757727017,0,manual,open,0.5214870990690397
35.25486330274816,48.174943729991554,0,manual,cold,0.5211770504587776
14.193171298788684,33.941691537261946,1,manual,open,0.78
33.858019355796706,43.69412180962195,1,manual,open,0.5721297096630494
16.048819601432335,44.79621809868148,1,automated,cold,1.0
14.909678285971136,59.0446241826121,0,manual,covered,0.75
14.927973937929789,74.84666439580164,0,automated,covered,0.7015333560419835
34.43724160694146,58.428589703876796,0,automated,cold,0.633441375895878
29.955916620886004,33.47066696682964,1,semi,cold,0.85066125068671
25.69196274307358,87.46738805929223,1,manual,covered,0.539946678260974
20.764914523705073,86.56345914564673,1,manual,open,0.5028916906879566
36.31601622439325,77.1113725889045,0,semi,cold,0.4341460307450562
21.773353222679063,89.47967409385323,1,automated,open,0.5586029607212817
34.497983184147316,62.66893996801578,0,manual,cold,0.5058408525576324
23.17404725710655,87.76610101519236,0,automated,covered,0.5247282809914781
21.308332882747226,34.53630243700505,1,semi,open,0.8603750067587916
23.880393570088195,51.940844895682275,1,automated,open,0.8217940964486771
19.04133622492426,43.52287608040595,0,manual,cold,0.75
32.428281405287535,41.7499850480562,0,automated,open,0.543575778920687
25.081611702774374,38.44817693356056,1,automated,cold,0.9237758244583844
16.96638085440452,67.34481849395979,0,manual,covered,0.6765518150604021
36.987237198237054,76.8793113448383,0,manual,open,0.3
21.516736641196342,64.69790396522164,0,automated,cold,0.7802699107298384
26.306585833419657,38.817762575292576,0,automated,open,0.6354012124987052
37.19416332893641,78.66742619600825,0,semi,cold,0.4054132881058713
28.727139877419763,68.15728242982371,1,manual,cold,0.6875200775404665
13.506941221250923,53.28994236761973,0,automated,cold,0.85
38.19496370840425,70.44781773216377,1,manual,covered,0.5225973670522986
28.831241592142536,45.59429875456997,1,semi,open,0.747531376117862
20.047168439712586,50.71153250965263,1,automated,covered,0.9992924734043113
14.178162179901618,85.04915058791941,1,automated,cold,0.7495084941208059
33.82075567810888,47.43027034028522,1,automated,cold,0.7926886648283668
28.602182677855406,58.19929608947619,0,manual,covered,0.6209672598321689
26.003832759289647,83.40846824376088,1,semi,covered,0.6758578261730465
36.816777491528725,72.46328101605164,1,manual,open,0.40311552746655266
33.65791633673592,33.73219356988216,1,automated,cold,0.7951312549489612
14.550246391982535,38.83818265673822,1,semi,covered,1.0
19.351662033866447,30.47049544631501,1,automated,cold,1.0
17.45467419443397,67.85530741374981,1,automated,cold,0.9214469258625019
32.31838877718031,56.8604055246251,0,manual,open,0.4452241683422954
11.005973042073382,38.05649105413653,1,automated,open,0.88
27.096690546139495,87.47604726340623,1,semi,open,0.4987891691738454
32.87376057222072,61.7795834367372,1,automated,covered,0.7890977570493173
36.30296910285249,44.51359764677335,0,automated,cold,0.6054554634572127
20.262452461477224,60.03621426928245,1,manual,covered,0.8957010703850171
34.637719140160385,70.77721996410646,0,semi,covered,0.5226620132565296
13.318952108656216,34.57435307841387,0,manual,open,0.63
35.39356875203555,46.482228902873516,1,automated,cold,0.7690964687194668
13.824659869959472,78.41792945303962,0,manual,cold,0.5658207054696038
21.918618716811018,57.57989222415968,1,manual,open,0.7512207192478347
33.91886097338661,62.794628521937696,0,manual,cold,0.513270800179824
14.497522820463214,55.96896013256816,1,manual,open,0.78
16.877541856979246,32.63399655858031,0,automated,covered,0.85
31.667577051791987,39.94498678920935,0,automated,covered,0.6749863442231202
31.601096096382232,56.73249832451346,0,semi,open,0.5559835585542665
29.234428986558918,42.551127924475665,0,manual,covered,0.6114835652016162
30.818453334013,32.99874171958072,0,manual,covered,0.5877231999898049
26.281733300427884,80.61897984310943,0,semi,open,0.4295842020624874
17.553971767208584,88.87155174984696,1,manual,covered,0.6112844825015304
20.370879805117582,77.58857243980437,0,semi,cold,0.6685510785251926
15.44793150404277,81.22709530228002,1,automated,covered,0.7877290469771998
37.25351684000885,44.518627819022726,0,semi,open,0.47119724739986724
27.501753842983614,87.63761853079198,1,manual,cold,0.5110975070473259
22.025542502909197,41.8155422672057,1,semi,cold,0.969616862456362
23.860174109323978,87.08578862170994,1,automated,covered,0.671239502143041
38.41850018835446,89.68915763795707,0,manual,cold,0.3
14.600542093482407,72.70336834476292,0,automated,open,0.6029663165523708
27.586894960503916,88.86862390750932,1,automated,cold,0.5975103365173481
25.17666036653398,64.17238677402622,0,semi,covered,0.7306262267617281
28.343627063039435,45.57250699056542,0,automated,covered,0.7248455940544084
10.543305514625215,56.219753139937254,0,manual,cold,0.75
36.16371726832455,65.61365612272715,0,automated,open,0.4314076797478603
37.96354847450837,34.3848937216209,0,automated,open,0.46054677288237444
26.953995507676268,67.34059587703476,1,semi,covered,0.8222841086145084
30.899524716306768,88.87067020573767,0,automated,covered,0.3978004271980218
37.67498143531887,41.406458987023655,1,semi,open,0.614875278470217
31.21715902940196,77.555706977303,0,semi,cold,0.5061855447859406
14.57617128742784,84.47392762677717,0,manual,cold,0.5052607237322283
27.288650805004394,86.62209556921326,1,manual,cold,0.5244492822328015
28.201451391485676,87.60813626432683,0,manual,cold,0.3508968664844465
22.72392013907158,61.287578323288315,1,manual,open,0.7262654146810431
32.09332706874169,88.63847447949021,1,semi,covered,0.5322153491739725
38.03101044307044,75.43861242806634,0,automated,covered,0.42514871907328
37.767055387203285,39.700286174217716,1,manual,cold,0.6334941691919508
23.525181142123962,58.614006388078195,0,manual,open,0.5771222828681406
13.397141375222658,73.09987052232023,1,manual,open,0.6490012947767977
39.54523596887004,44.840418949145004,0,automated,cold,0.5568214604669494
35.166942593378025,68.43691101293325,1,manual,cold,0.5881267509699971
13.739880436098005,69.99602874279715,0,automated,cold,0.7500397125720285
37.625256478521166,39.76198462851396,1,semi,covered,0.7356211528221825
36.09689086186385,63.905118747165375,1,semi,cold,0.7194954496003886
25.56514171378216,76.29761465871647,1,semi,covered,0.753546727706103
27.738263072347877,59.933739872156515,1,automated,open,0.7639260539147819
21.970081116103906,30.726187006566445,1,manual,open,0.7504487832584414
11.64284916466094,30.54230814475753,1,manual,covered,0.9
20.05591724937703,51.42176063820073,0,manual,covered,0.7491612412593446
34.085603457940344,85.57164410590693,0,manual,covered,0.3
10.138960690138086,43.72060677621653,0,manual,covered,0.75
20.004975150734325,68.06182133230124,0,automated,cold,0.7693071594159728
21.9450608077283,43.324552241599235,0,semi,open,0.7008240878840755
26.121868088137685,49.300199379572916,1,manual,cold,0.8081719786779348
37.59566849238281,80.88252537608903,0,semi,covered,0.3772397188533675
20.390379830978837,73.7316865361968,1,automated,cold,0.8568274371733494
20.40859605688683,35.723956638792636,0,automated,cold,0.8438710591466976
32.125037443292456,55.72212125918602,0,manual,open,0.4481244383506132
23.566538226694213,31.750185818715867,1,automated,cold,0.9465019265995868
16.73814468819946,58.85340879618054,1,semi,open,0.88
23.5731854839808,69.74604070206408,1,manual,covered,0.7489418107196472
14.225710611393996,37.11015741588909,1,manual,cold,0.9
15.2916095951867,47.333096334549936,0,semi,covered,0.85
24.951033182184393,53.87019753012942,1,manual,open,0.7057345022672341
22.56776348513644,85.17186147936299,0,manual,covered,0.4597649329293235
37.445377032043,89.59530092537784,0,semi,covered,0.3
20.871816973498994,32.69467793973695,1,manual,open,0.7669227453975151
27.417650508341303,75.66047540972352,0,manual,covered,0.48213048827764526
28.96792863758591,52.30344398414059,0,semi,covered,0.7154810704362113
10.392833697650008,53.547491173768805,1,automated,covered,1.0
29.906121160501318,75.25589840082137,1,semi,cold,0.6988491985842665
15.341079006092542,85.10558592872451,0,manual,covered,0.49894414071275484
38.832109524083656,87.0557156701529,0,semi,open,0.3
14.459881832593389,64.62735516229924,0,manual,cold,0.7037264483770076
22.43872371181071,51.42726955803017,0,manual,cold,0.7134191443228394
12.560490042359316,77.25294515152675,1,semi,open,0.7074705484847326
39.90622755537842,45.060082995738014,0,manual,covered,0.45140658666932376
25.065850309937275,63.84444173001106,1,automated,cold,0.8855678280508302
27.861550519601312,51.51470769149239,0,manual,cold,0.6320767422059803
12.012294321652824,69.39786442247257,1,semi,cold,0.9060213557752743
32.498814111975335,44.42393477361041,0,automated,covered,0.66251778832037
16.297167792867572,41.49557674408955,1,automated,cold,1.0
36.94162868322141,85.09434520052622,0,manual,open,0.3
16.154189214460217,36.10822097697221,1,semi,covered,1.0
15.720631619909998,60.3574744640959,0,manual,open,0.626425255359041
11.096490035442846,43.251166977780535,0,manual,open,0.63
24.162008353299978,32.335797799540046,1,semi,cold,0.9375698747005003
26.945233997878493,32.161129097485585,1,semi,cold,0.8958214900318227
11.97125918285057,40.51330632634964,1,manual,cold,0.9
33.26582850085032,82.00622127036002,1,automated,open,0.46095035978364507
23.598665042440828,46.9487246386216,1,manual,covered,0.8460200243633876
25.7317080798274,87.02755023451775,0,automated,cold,0.4937488764574115
23.222882408146845,64.89733757935161,0,manual,cold,0.6526833880842812
22.02289182625978,56.196851386125964,0,semi,open,0.6996566226061033
26.789209939246536,64.80533008016727,1,automated,covered,0.8501085501096293
14.657207377921376,61.00190311357606,0,semi,open,0.7199809688642393
15.457843914858135,75.5265752254395,0,semi,cold,0.694734247745605
35.85356863040552,46.949763958371136,1,semi,open,0.6421964705439173
38.38346386400898,51.183023496018144,1,semi,cold,0.7242480420398654
21.199279488392587,83.64565815199504,0,semi,covered,0.5955542261541608
18.122340194306613,86.78739078902433,0,manual,open,0.36212609210975677
29.319986297170473,83.55349364918847,0,automated,cold,0.4746652690505583
22.26202513294289,55.16687963743881,0,manual,cold,0.7160696230058566
10.761590669810346,76.82193018041289,0,manual,cold,0.5817806981958711
14.68457792098571,58.58014399806593,1,manual,cold,0.9
31.479166865421927,59.85239112876613,1,semi,open,0.7078124970186711
29.76771825730454,42.28080654343704,1,manual,cold,0.7534842261404319
10.812879775104506,65.46781819551099,0,automated,open,0.6753218180448901
16.659164857988483,41.16815386520088,1,manual,cold,0.9
16.93224389764214,49.89388194403163,0,semi,open,0.73
30.15678230796185,81.3018120971961,1,automated,open,0.5146301444086112
10.591316132630924,42.424548552651316,1,automated,cold,1.0
