crop_type,harvest_age_days,avg_temperature,avg_humidity,cold_chain,transport_time_hours,storage_days,handling_type,historical_spoilage_rate,spoilage
onion,2,39.28560924964251,73.33296592041877,1,10.859444447618083,3.427937759385985,automated,0.1616803889974684,0
onion,9,30.503613322225267,40.44940154372378,1,4.483111217118248,0.7814621172482975,manual,0.1406841619931209,0
tomato,2,21.26323329003738,62.812870427245976,1,22.842065744791558,3.210234157706393,semi,0.05423233810638377,0
wheat,2,34.00220296230604,72.8675810331469,1,29.93376174035087,4.878952638495605,manual,0.18052380922869726,0
onion,8,36.537498787635634,56.677659474834286,1,5.467183557099223,6.982837551768688,manual,0.1338119589250828,0
onion,9,13.756616785504942,31.624868020203063,1,45.675120302823835,2.267337215942413,semi,0.05032996724608242,1
onion,7,16.016589335357995,56.9560895079382,0,47.07947493094192,3.598608124154916,automated,0.126985926915483,1
tomato,3,16.48681027383339,47.78669326464919,1,26.636464683447123,6.157764932548557,manual,0.11965708327243925,0
tomato,9,30.73635428159621,85.7789764620797,0,45.65325029785009,2.4868705264013347,automated,0.14836203830590894,1
tomato,3,28.0911866515985,37.476803140699644,1,9.433926166300093,0.7648308961360006,semi,0.08296299741084924,0
tomato,5,28.569746940957646,69.14855733043393,0,2.1947722034376698,6.642551125010528,manual,0.17692095615877113,0
tomato,9,38.22319899068503,33.16318598007007,1,2.852248158648327,3.4190856469945006,semi,0.22311008812953248,0
wheat,3,33.27734598421918,56.77022626876179,1,28.613086533058617,3.5194859754038017,semi,0.20754639226364313,0
wheat,7,13.838107735353496,63.238769233204835,0,3.897168521530706,4.348401012229275,semi,0.2509387368922977,0
tomato,1,20.425212472755433,47.877295879011925,0,46.05164352073209,0.024756365922572243,semi,0.1630020719967703,0
onion,4,23.06180938527207,57.30453813122307,1,7.670860905691733,6.517918228981944,manual,0.17977293258493204,0
tomato,4,21.878847662428146,39.81322767181124,1,15.321971884489995,2.5301575934217917,automated,0.2526004852147458,0
wheat,7,30.079258274856375,48.24743096808217,1,39.65833669392238,2.7785230366904403,automated,0.15692529270480965,0
wheat,8,36.75679309769688,67.26637949461218,1,11.280795185892375,1.218764732732645,manual,0.22539983747489922,0
onion,1,19.18154390568364,48.10800335166931,0,12.41951754736482,2.6470612930472273,manual,0.15865059217949795,1
wheat,5,26.556314092635567,83.9845847045323,1,31.188520922177855,5.627604715432365,automated,0.15443404862789067,0
tomato,7,33.68228265740757,67.70441745845937,1,13.976046158995329,5.5999417078887435,automated,0.2400514061322901,0
onion,4,22.486541765360478,56.31894110615907,1,11.220038798361914,6.55057788626817,manual,0.0937092288665528,0
tomato,4,15.043543851978875,32.32541613325095,0,12.946352572365903,2.8226063087655704,semi,0.13464649298539338,0
tomato,4,24.24852895791245,59.97290011228027,1,24.06043246901416,4.96105052624009,manual,0.10604306918672544,0
onion,6,11.656675622290853,75.88657452750536,1,46.40669401837966,3.5506628864528995,automated,0.1397774857418993,0
tomato,7,38.2715036200683,45.933455880744816,1,40.11518325337773,5.628159526633917,semi,0.10759370559150601,1
wheat,2,12.244636155849191,78.40641417892604,1,14.376682434328325,4.987794063930979,automated,0.19485140777166365,0
tomato,5,23.153701457517343,45.10840596305289,1,18.078540799410593,2.5753204770039297,semi,0.24954270065446132,0
onion,4,25.896437832655785,79.42478327704802,1,22.83207577369164,2.356716839775847,automated,0.24665326530447546,0
onion,3,39.55911496861856,35.116100496700646,0,47.009693409798544,1.767097241195773,semi,0.1411252411371981,1
onion,7,14.980654709285822,81.97102253214177,1,9.102352011778638,4.035610533420464,manual,0.29719010147356545,0
tomato,6,13.432945558370758,59.951187055999824,1,17.801705864118492,6.746899961157016,manual,0.19846359117645018,0
onion,7,10.261184411876307,47.792255377215724,0,35.28302641718761,1.400467163322962,semi,0.14985007544457368,1
onion,5,14.66714310607907,45.90679502490893,0,46.30535551064033,0.6667671843302765,semi,0.2588848198103564,1
tomato,6,16.21818937203003,55.920633535821764,1,8.31673499991917,0.8358044945341954,manual,0.2324685031606602,0
wheat,5,28.91742824749277,89.94296988621869,0,11.68685784713425,5.48169073375105,manual,0.23731883420602612,0
tomato,7,16.59120371174201,43.219643606254955,1,11.60764969635022,2.4507336299919458,semi,0.0990348374334679,0
onion,2,10.615624441879756,36.192998932739975,1,1.9838053861274552,1.5705677938466578,semi,0.1670810768421388,0
onion,5,34.79855036507466,65.10211012311972,0,29.393434374104626,2.4699088286145003,manual,0.2654570327061507,0
tomato,6,20.967871030119003,59.312547986415424,0,32.52304448485701,4.517315689806653,automated,0.17600950190718934,1
wheat,6,20.610900597422017,61.451776263798436,1,29.31871683588691,3.827509873797986,manual,0.2208631858552626,0
onion,5,19.074370875037797,70.01612505343303,1,4.352180502402274,5.205125845648582,semi,0.19698343325856615,0
onion,7,39.26119831439263,46.02864419223896,0,4.25381591004469,2.373519039372434,semi,0.26058919692959553,0
onion,8,15.103462519278445,84.63989972303331,1,10.88816806122383,3.1642000142527977,automated,0.12114020994040066,0
tomato,7,36.947141918597055,56.14032396733742,1,14.643842237848988,0.7137785827404645,manual,0.19386881947159124,0
onion,5,33.30409996419664,37.74517170854771,1,37.967551827772226,0.5114105222294701,semi,0.080808667002451,0
wheat,1,12.294398664979393,74.53792540403666,1,8.491342490199294,3.2357866999087035,manual,0.22255269417486695,0
onion,5,39.60187304502546,68.58626115707102,1,3.0723341706840106,2.1111762521214645,semi,0.23299195958817803,0
onion,2,18.140978906170318,48.94460414904223,1,19.51741286251359,4.289604004952916,automated,0.060709330297249606,0
wheat,5,12.95748781067237,67.2911234420429,0,20.570431996670255,0.3010151581120034,manual,0.21894774090699626,0
onion,5,34.879427023772784,43.19171738213861,1,22.19264489488085,0.852364643196958,manual,0.15367253854144658,0
tomato,2,31.200266010330996,56.69036156043177,1,39.86446656926752,6.056335677744766,automated,0.08102421902742059,0
tomato,5,28.516564176337024,83.96475133003952,0,5.606254498934261,3.964181350633732,semi,0.15497688692461692,0
tomato,4,14.679425910967995,38.01205398964497,1,34.08527787383222,4.98438173583859,semi,0.09855823242389543,0
wheat,1,24.354883487678855,53.201786999247716,1,16.883441839128665,5.89380483095107,manual,0.15388988303082912,0
onion,3,33.41668080661641,79.26854548322083,1,15.569066412467087,3.2468404006503655,automated,0.14608475698963191,0
tomato,1,19.10871814431521,88.16945396437069,1,44.829526926041055,5.327422687772333,manual,0.23459790923401436,0
wheat,5,19.350694855451245,57.235568185307756,0,12.678020647586877,3.6720990535146703,manual,0.24355388954158969,0
onion,4,10.094227181443664,60.41997720860084,1,31.198996260950217,1.5592413919159271,semi,0.20175716359613666,0
wheat,7,15.227302049361386,64.33031770702618,1,13.931004596676328,2.3635931816065767,semi,0.05567171054561189,0
tomato,5,36.26216875365503,85.94088849802264,0,24.8357624840981,3.432453087389626,semi,0.2827555697677485,0
tomato,4,23.252394749131213,81.49240745862178,1,37.95576595202506,2.2181988652058955,semi,0.2215583200241119,1
tomato,2,39.52703497703302,40.23606747729866,1,42.44095860526425,2.3486938394492887,semi,0.05854886248029721,1
wheat,4,21.871238907213776,56.2054690708245,0,40.41877029386737,2.361749818741365,automated,0.25470822480352945,1
wheat,2,31.455593643407237,57.84002569178558,1,28.362494598798072,0.8598798519997293,manual,0.10006653867949904,0
tomato,8,18.457571287141874,77.3457666989254,0,12.69436682089644,0.5924982504857595,automated,0.1948052973927767,0
wheat,3,20.914289234228004,66.17357295632613,0,32.077969013307694,0.32547227783913035,manual,0.16665859248754678,0
tomato,9,15.72177962772684,69.25322772174079,0,34.365537151641576,0.7766938272403573,semi,0.15495969558876915,1
tomato,4,20.41187105498185,89.89199445993705,0,1.5025235353345665,2.405949644949326,automated,0.2724284300310994,0
onion,6,26.417125612619294,34.497602608200786,1,21.642894013798106,4.1571026404813995,manual,0.1593403228906537,0
wheat,5,39.75318642937748,43.38058941202398,0,40.63331601262292,1.3170284904658627,semi,0.06883602939328769,1
tomato,1,29.92605139215357,54.47375624229281,1,24.010617023423226,6.216061922018466,semi,0.28665968180373813,0
tomato,9,15.977378632249422,50.86694418293323,0,15.634645781676094,5.658677018676146,automated,0.2801338078099069,1
wheat,1,11.348843247746533,31.298733680819016,1,41.97449523815915,3.6436897896641454,automated,0.2211081723953997,0
onion,8,13.790694439435319,35.50665638827055,1,8.326392783900868,5.0694688156935195,automated,0.16697313203300623,0
onion,9,26.87665603819142,70.85719748421457,1,10.702925923561418,2.564299672891309,semi,0.07321486823588032,0
tomato,9,32.95480986450299,82.75946780175363,0,33.30650124599827,0.2574445491316293,manual,0.24768702964436906,0
wheat,1,38.21257621902241,60.85362067595865,1,17.564489251749023,6.330329932727778,manual,0.06886947860600724,0
onion,2,10.474695159904625,62.35146477081798,0,34.51179127948761,0.894554417804754,automated,0.06715024622378642,0
wheat,1,25.682804246856094,45.30560596994276,1,8.412070199196119,6.63556142465756,manual,0.18434596060984204,0
wheat,2,24.126020686695306,76.07258181802268,1,12.856647211239759,4.00317811786277,semi,0.09003206004616006,0
tomato,8,29.68165065927112,75.10767524203538,1,8.362426783090775,2.1389414271500096,manual,0.05193256683508725,0
onion,5,26.78736563396026,65.30194135305939,1,45.78678473748495,3.468672363182913,semi,0.15577835774894655,0
tomato,7,30.611174517474417,42.75985719068057,0,20.053986159993432,3.511408662461659,automated,0.08430430790251649,1
onion,2,29.74247754247571,35.82109309422537,1,16.849335765780623,0.16300955609807333,manual,0.09012885382017281,0
onion,8,13.510351745738387,33.85431455142756,1,1.6675013400259409,2.4882189631889706,semi,0.06922765968383367,0
onion,6,33.991537408561584,65.56176399857267,1,8.210626232311707,5.179060596800422,automated,0.10127343843090249,0
onion,8,13.696977271489745,79.502119148568,1,20.793385243397477,3.5704843226549556,automated,0.22887104494359733,0
onion,1,30.955918756274112,81.49982590685549,0,4.219631250879021,1.7096108190670893,automated,0.25223182680444783,0
wheat,1,22.4843610292182,57.81732446060699,0,25.004748486792195,2.345769020258608,automated,0.16313341100732515,0
tomato,7,25.415522037297936,77.05627795840302,1,22.38572560782905,6.041380751811644,manual,0.17663845397035444,0
wheat,8,37.098940431271316,86.81281178046142,1,37.05690259618454,3.6788476910516072,semi,0.058163758648550654,0
onion,3,36.696511794204596,46.51020674928408,1,32.01072696581488,3.698464857858652,manual,0.06732906534282922,0
tomato,5,34.53568916965089,53.877620782845426,1,21.95952335006697,6.73027221335707,semi,0.11439193141237923,0
onion,1,25.304451413689698,85.88873955580084,0,11.559052904938358,2.2461697932565037,automated,0.1859746051782869,0
tomato,7,32.08719430401499,50.29385803903709,1,35.1625876028369,3.3567878757435987,manual,0.23488778718374825,0
wheat,5,25.38691166556428,84.83257741930777,1,34.269518862347596,5.681995184045838,automated,0.20125076533450825,1
tomato,8,36.088182474243325,88.86269173526794,1,8.204919544223209,5.312385742209208,semi,0.14803196374669708,0
tomato,8,22.083274996986997,69.70864371446548,1,43.99333607699393,1.860595953500708,automated,0.07958101825078455,0
tomato,9,39.1070603324463,79.0134173702501,0,4.027040452707029,1.0576373332377007,manual,0.24519330872179734,0
tomato,7,37.969682746866326,74.97273385326511,0,3.5867723179576614,4.904932033311578,manual,0.1409465128997643,0
tomato,1,32.248078583553564,71.97205545693143,1,9.805469630134068,1.8035932376503634,semi,0.2340135036206974,0
onion,3,18.382476525282158,48.415864378873955,0,43.74465750829225,6.458730799669688,semi,0.17824471047858548,1
tomato,8,13.949607663797751,33.42566027447662,0,25.439911829735326,0.9047338579245826,manual,0.23466551339045633,0
tomato,3,35.64110350279593,50.58310395117904,1,38.033223271626305,2.228206400943436,manual,0.276822390363143,0
wheat,8,14.959068584138837,70.01615911223439,0,11.70862983959553,0.3835107284743964,manual,0.2802573790134505,0
tomato,1,35.627823669920076,36.151751893668084,1,24.040432808725818,4.923137148043647,manual,0.18377669500015087,0
wheat,5,24.722950201370814,30.715078978694525,1,17.839604790322465,6.238838542407788,semi,0.1778770911914097,0
onion,4,22.196703514243126,38.38154235617632,1,39.90794453211105,4.4511216913170495,manual,0.11641961637570931,0
tomato,5,37.095723365032875,72.94415558464772,1,2.0624086498836514,6.564271108580385,semi,0.28394995788232286,0
wheat,8,28.115529476208337,88.36762209938664,1,12.46060830840695,0.8995278495084675,manual,0.16447979179990524,0
wheat,4,27.298420213891532,88.98388197688922,1,8.170988542211802,0.6141374908388924,manual,0.08189780982184429,0
onion,4,26.76297833873193,59.638748948411276,1,41.38188481991376,5.868889118171595,automated,0.1581762286566375,1
tomato,3,21.135085480585943,82.16113805954085,0,22.974560935606988,5.9885782277055535,automated,0.08176331255950099,0
tomato,7,33.56929310587382,74.20958734509024,1,19.998342062981163,5.817276689749897,manual,0.17563292106426875,0
wheat,3,17.583953320473192,60.0624142190762,1,22.125689818750754,5.59275431773622,semi,0.19031887871405306,0
tomato,3,38.16684880123825,64.36563197730521,1,46.680453883009754,2.5355985475706215,manual,0.13443894037339632,1
wheat,5,36.81955615140882,38.233628797012265,0,40.96256753378844,1.522234585139714,automated,0.06791265355787117,1
tomato,5,20.124409770246945,86.25968763699552,1,34.199332276964455,6.501628139984531,manual,0.28587588390830976,1
wheat,6,31.88391309494991,51.115786243906605,0,14.652511083492968,2.1490012799383376,automated,0.24333827837085742,0
tomato,8,27.196695833487745,56.76895538743017,1,8.763130977367044,2.7888537751482256,manual,0.25972027012628024,0
onion,6,20.129479059977037,70.29961385987392,1,44.307380564149305,4.896912716161432,manual,0.14171709857155734,0
tomato,1,39.6556494398634,50.03414829159324,0,20.884549571434693,2.0534925599579132,semi,0.24020775750486262,0
tomato,8,10.757120375447926,45.255549659335834,1,14.101522575025571,5.733911550927009,automated,0.17134322379229855,0
onion,8,17.5793809186386,67.86296359621323,0,23.133278841628865,0.4902423654224688,automated,0.10027087210151149,0
tomato,9,25.60222183333451,31.499044936910966,1,44.13882887255655,5.538278671722542,automated,0.08110584422680332,1
onion,9,25.658590104356918,73.24350672160074,0,19.19216372939078,4.212959258324629,semi,0.1362627173305142,0
tomato,2,27.667992248366925,60.841402192590586,1,27.444126870660675,4.01095550879515,manual,0.08438802786878492,0
wheat,2,32.55028516068758,66.34522383125606,0,38.73941615210264,3.2086392739706247,semi,0.29956724405101715,1
wheat,3,28.70433491557889,67.91280955481311,0,21.075228959274387,1.9393191739839568,manual,0.06229724755800552,0
tomato,1,28.008443815841108,61.62300938955382,1,11.976464690539311,3.2484919980186566,semi,0.16028589984226915,0
tomato,4,11.6054338873913,64.95202664644415,0,47.74271017400257,3.150199584130811,semi,0.16302338059759602,1
tomato,4,21.29590863367895,71.02729205339247,1,45.958830300251506,4.08627932148149,automated,0.1251579821454189,1
wheat,9,16.96167219103468,75.18713083078045,0,40.64352094889916,1.9710200009887116,semi,0.19283789142673635,1
tomato,9,17.96110334805926,73.64714347716722,1,33.35357233113836,0.5431690738330431,manual,0.08749425603788617,0
wheat,9,26.630124230210345,82.1769874639357,1,14.858684519275757,1.0156261264739679,semi,0.2459780951468084,0
onion,7,15.985159447888254,41.366605990044164,1,43.9304080937095,4.89424202023101,semi,0.1331119295619096,0
wheat,2,18.818473030506926,54.068878169507855,1,13.95116349569775,0.1574463074487834,manual,0.19783564744966042,0
wheat,5,17.112541255520203,86.86776396086742,1,38.638046249811126,5.99510131251801,automated,0.22890980901673985,0
onion,4,38.45508829654584,53.79543446317979,0,44.1581338932414,4.860781292359393,manual,0.2722605294225403,1
wheat,8,38.339971965132854,37.49220461435536,0,29.34118050020584,5.376605789154014,manual,0.25894685911305004,1
tomato,2,28.29824675788155,61.526707581730776,1,38.74364224088541,5.851891143654323,manual,0.2020772570258899,0
tomato,6,37.735674061957,36.56945835326773,1,38.20966966248209,0.8589731075112681,semi,0.14709829509597172,0
wheat,5,33.5743793640512,42.17119432367191,1,10.078414302686054,5.757157636790464,semi,0.17580116751874098,0
tomato,2,27.698436484054263,89.8991253942574,0,32.39245025901597,3.5324970636133948,manual,0.24218369834470066,0
wheat,1,10.193056344903871,62.48175830376792,0,5.392993034508847,6.19866687127238,manual,0.2693863856398683,0
tomato,8,33.17548858238212,47.04350334242574,0,24.868956727461622,6.206106207422405,automated,0.07594548204416797,1
tomato,2,31.074650247654066,89.68649727443437,1,8.625070762607143,0.16924630627919146,semi,0.1462140656232634,0
wheat,7,28.45760959847242,87.99353511330858,1,20.56842644343229,2.6800565083847725,semi,0.24402914960337513,0
tomato,9,32.81272935047415,56.44434246505581,0,40.15015751082657,3.6847915710569135,semi,0.15791294064849026,1
wheat,9,25.38766494324297,45.6241865272745,1,47.39688846261961,4.748520628480314,semi,0.13305694101657095,1
tomato,8,31.12249813964017,80.3039782855314,1,15.944112088002033,2.0033037267889378,manual,0.15283067420581742,0
tomato,9,38.0551626017948,72.93724301830714,1,26.001917842809302,1.764995824652566,manual,0.20071118669658772,0
onion,2,21.27415047538259,71.21648610021063,0,25.03100714541296,2.668860033623331,automated,0.2999512860334504,0
onion,6,31.243655047018763,83.58682447934835,1,45.8568709620601,3.5065708422492614,semi,0.17324810727613293,1
wheat,4,24.27063454032876,71.36502803227947,1,23.493435424340355,6.658023619837893,semi,0.10212361873856514,0
onion,4,30.231989554419446,47.02787658249295,1,33.857991653785795,5.334759266882062,manual,0.09071164381977369,0
wheat,5,32.886800066630926,71.63178971254393,1,44.324093956100725,3.005248168563937,automated,0.060587436869103575,1
onion,3,11.363575013073879,48.34881067701984,0,18.548792298231483,0.38056324908128636,manual,0.18970430872958038,0
tomato,1,29.398013318459856,75.55433877941971,0,43.39974519753322,1.1796441450063155,semi,0.18614302287220857,1
wheat,8,16.802235532208336,67.18487126949395,1,44.12044242887764,3.1914709702359194,semi,0.1013084816950773,0
wheat,5,30.100976134227004,34.644693119085034,0,44.74113768645514,5.69678130069093,automated,0.22383235161314174,1
tomato,3,24.049905578014403,60.77012174610852,1,13.710970717157041,2.6648687497414074,manual,0.23527676040742018,0
wheat,7,33.206582255946614,50.59805815174445,1,19.81671293068805,3.7694765552154177,semi,0.11477455134552782,0
wheat,7,13.702024456167893,49.714237963937656,1,41.908607686607986,6.242634202595715,semi,0.13602494100743412,0
onion,1,28.78967054968585,66.13537814263543,0,17.880605741179682,6.396573815986402,automated,0.29761791808681415,0
wheat,9,18.35412186782657,49.339489468165496,0,29.21189254787474,1.5104249750988257,semi,0.14356611696268357,0
tomato,2,35.589459859917746,76.61362489229236,1,6.548561841222442,0.3051644525481607,semi,0.24020041793902547,0
onion,5,37.85150516908922,34.24748616067046,0,3.6449244412283157,2.1378737168006046,manual,0.163181356657485,0
onion,5,39.89194881037166,69.62329514374952,1,20.36371750613211,4.870616203780461,automated,0.248336206965244,0
tomato,8,33.8802220728185,78.55168821940447,1,28.20907703185772,6.657785406833865,automated,0.24225580969566196,1
tomato,8,32.61202211284014,70.36990139522581,1,19.456858327870243,0.5392239998887974,automated,0.21693900629963392,0
onion,7,16.465022766026532,59.833751701199745,1,28.153581197559575,0.1993866738449006,manual,0.26369458657389483,0
wheat,7,20.08021176970326,87.01842082417087,0,25.2089656800739,6.189030490900053,automated,0.2848046237194213,1
onion,6,23.970476252868387,47.99630938788381,0,33.22823977644556,5.237016883721989,semi,0.19499583011302096,1
tomato,6,33.20143143346749,31.150073251498668,1,31.528024260073323,6.945740054089027,automated,0.10936722680568643,0
onion,9,37.448975952339055,55.91936228780645,1,20.939548050709263,2.7775501702595724,semi,0.14965724041101874,0
tomato,6,15.674173000689539,31.980716154019635,1,20.974776299733573,2.9123563359573854,automated,0.23957642837832333,0
onion,2,37.67102454010309,87.23620515158453,1,7.616581980574904,1.206182861082147,automated,0.2127208712809674,0
wheat,2,30.86873957062174,42.595082744883086,1,25.122212888533582,0.8109300681813693,manual,0.09444958464131219,0
onion,5,28.32312192055116,77.33562143693277,0,28.597419022377746,4.0510260741316655,automated,0.06280988528660618,0
onion,4,15.995238138458186,76.4743249904619,0,23.395001675629832,2.549995009063828,automated,0.22074039838551623,0
tomato,2,11.665750984274517,43.06373398097601,1,16.308244749088953,0.5622151356167154,manual,0.11276975600733634,0
tomato,3,27.053946955238196,67.27359182881004,0,34.91748157983159,6.208909486663239,semi,0.17491756093226335,1
tomato,7,29.545470499866774,32.88473810918701,1,4.509097298325531,1.3884952777453314,automated,0.23668669312814855,0
onion,8,16.32344348064065,59.014475142232044,1,43.97869737844022,5.24009042902473,automated,0.1906666951640833,1
wheat,6,26.69368617476369,30.878827636349204,1,1.9702416586522844,1.9756001728267778,semi,0.0708256457779491,0
tomato,5,35.6948020828772,85.2686328108505,1,46.23045627159906,5.690333815269593,manual,0.09639505919588885,0
tomato,1,35.051978363650605,88.5651614519743,0,22.730713243929134,0.8287778899935784,automated,0.10483204600772979,0
onion,8,37.82065541758892,43.336965998315115,0,20.395487368166435,5.2925012715523305,manual,0.11446606341121122,0
tomato,3,20.976574286706413,42.48636207578237,1,13.052868820769842,0.6868321173035871,semi,0.19135084798762608,0
wheat,6,19.54148717652756,75.22321059372777,1,1.473343337117309,3.128410514998603,semi,0.1759914449563484,0
wheat,3,32.48278017942426,45.20276392976007,1,13.91514242782459,5.1380304541972315,manual,0.10079000959105223,0
tomato,7,22.93337215291015,83.7045935497107,1,6.1417964966356955,1.212528668308304,semi,0.06688871086392177,0
tomato,7,12.626459920833419,64.43574816737893,0,32.01157960658955,1.999654921927061,semi,0.09285805111867952,0
onion,9,18.484033920114992,51.046657380618726,1,15.996523699074134,6.053368944645383,automated,0.29609532815465084,0
wheat,5,22.557468565944674,79.9616247809652,1,37.057428434972095,6.195835246353522,manual,0.16713673744786806,1
wheat,8,18.77549276428756,59.60440202480371,0,10.725060805267496,0.3145481671690836,automated,0.26683637617552813,0
tomato,8,19.96616712841965,84.69797482250854,1,43.311038299309146,1.176634097470827,manual,0.2621881166672108,1
onion,1,18.813277185231723,85.68085420376286,1,25.58013120997413,0.8223035819100131,automated,0.1778798893657184,0
wheat,5,11.244975015492383,39.92520912770456,1,6.381791234042127,1.257851662559121,semi,0.2266719271151359,0
wheat,3,29.112841024733275,30.139404367915816,0,19.83972607571351,6.791314070143907,manual,0.09818800260317807,0
onion,1,27.91877261060408,89.03585640854413,1,10.717744631278798,3.8615867415331953,manual,0.2220991762317271,0
onion,4,29.60150495436042,84.36825216764876,0,10.385215029904423,3.2767867331844878,manual,0.11809614481582238,0
wheat,8,15.769296881008824,33.326714142230486,0,24.799377669653822,6.891271611648313,manual,0.2580155241885377,1
wheat,3,18.869636248374558,79.9820558364642,1,32.578924734909506,3.8986929090251476,semi,0.07093103327722748,0
onion,2,28.58847780834767,57.4682959535524,1,43.84605565866113,4.627825491418672,semi,0.2432846682213194,1
wheat,9,27.988827053797642,45.537696301498514,1,24.60161450589171,2.3293938223442616,semi,0.07498422664215489,0
tomato,5,25.189909280628036,82.72479142061579,0,46.39442242774152,2.67480405156663,automated,0.27029730922357725,1
tomato,7,20.512397500305923,41.800033943418434,0,45.25683804744833,4.160865686663511,semi,0.12605112953375092,1
onion,2,37.387930143240695,86.837999965204,1,41.65793890926494,0.4885004880032533,automated,0.2135983412076437,0
onion,9,20.193107268965313,42.337289261960464,0,24.498931453233673,1.7911802023134262,automated,0.17187556965506995,0
onion,9,23.66857469311755,66.82099126372461,0,7.622485353335226,1.3776822462221499,semi,0.14157578631558476,0
tomato,4,30.343414928626263,43.38518007173849,0,11.24151008132309,0.11125375198002518,semi,0.21136045829587413,0
wheat,4,26.290642926002924,62.74011989811809,1,31.440490127462855,3.7583088936429534,semi,0.2868807451378095,1
tomato,6,20.406579290931568,71.03850779490847,0,20.822484073357217,3.9273698766671536,automated,0.06031743684365547,0
wheat,6,23.069343713695297,41.41367584920825,1,7.899676692437831,2.6875745612608126,manual,0.2797132139707761,0
tomato,1,33.83442453560518,61.25314696204075,0,23.51271488104759,1.8810922862535362,semi,0.2022704137552534,0
wheat,9,18.343874664598374,58.14358466340714,0,1.8192356385961586,4.5644191319623735,automated,0.2518285751922631,0
tomato,2,14.267657193304462,34.262245284200475,1,35.49308243228088,0.9426141296911982,automated,0.14596873835856938,0
onion,5,19.394896054893312,79.09846906051817,0,4.458320841015471,3.6303052214473386,semi,0.16796074370940345,0
tomato,9,35.486026464637035,50.1409440385705,1,30.568340135869594,5.376517900674339,automated,0.267212687950291,0
wheat,4,12.6696914456904,64.47493185311276,0,38.27148445840317,1.1500858876673061,semi,0.15371199245245576,1
tomato,3,39.75088220117355,60.88705409598806,1,7.23426209933638,5.272816770170731,automated,0.18366489168727124,0
tomato,7,26.230086967829877,60.79563027422654,0,25.37601846130259,5.3255615640737854,manual,0.05504873077108323,1
tomato,6,39.54537231901282,36.43334365250925,0,37.616173174895074,0.41948653761318433,automated,0.08964950145951057,1
onion,8,38.16989266257933,55.40892055495996,1,13.249772373579065,0.13149028261027285,semi,0.21042162699369993,0
tomato,3,23.584411426327502,57.14200555239421,1,8.657079871076096,6.817547841917364,manual,0.22924422526596927,0
onion,5,15.954732238160473,74.01857042186691,0,16.83049821547047,1.3536786164917745,semi,0.19565023419612487,0
onion,4,14.946543296954154,80.40112991524191,1,27.070861299415842,5.754974463700721,automated,0.08582750906890267,0
tomato,4,17.199680916098725,62.698936686001076,1,28.03814095817325,3.93295457131709,manual,0.1613513571444587,0
tomato,4,31.303979216936117,35.20697724389943,1,7.1511876725112895,1.8513051027589777,manual,0.13877369159079744,0
tomato,8,18.188499841944633,44.21096823579278,1,22.505735840676667,0.909793056331688,automated,0.17391533600877207,0
wheat,6,20.24275808812895,39.89604161116387,0,13.609263190355929,3.4767409150440924,manual,0.2675822586385236,1
tomato,3,23.463364119838445,37.47690379134748,1,40.575138249052685,2.8514836814061493,manual,0.24396535966466298,1
onion,5,37.396980412643686,51.95395791706845,0,15.738031207009445,4.892202595819475,manual,0.07099737534728974,1
tomato,6,15.681802536545383,43.76361012926292,0,40.4191126530914,6.329179846834087,semi,0.27257729944364106,1
wheat,5,10.150796578294093,43.09818670869074,1,21.14253679228423,5.636736608744069,semi,0.1679417877874559,0
tomato,6,11.802892311345104,33.281590474576056,1,35.14953099384331,1.9211643514336831,manual,0.23596553622149963,1
wheat,8,37.14299025040354,31.060202687726033,1,24.972830741574754,6.15253252916614,automated,0.08500980781608804,0
wheat,7,29.425493945300893,36.166094558986906,1,30.232243334155893,5.8337391987322285,automated,0.21767988142676203,0
tomato,5,18.191218579834203,40.33184876541799,1,19.581756010485005,6.503953636052378,semi,0.10908150440236448,0
onion,6,15.315775030335733,55.85902373089219,0,37.105718086952066,3.2106257472659134,automated,0.15959522428523287,1
wheat,4,18.82800209911343,60.63121567793068,1,20.98390102796194,5.380026206865789,manual,0.054215717520526105,1
tomato,9,13.443907817538403,38.435515090401935,0,22.500697389533627,4.141606458665692,automated,0.08790265948261901,0
tomato,4,38.24598730853323,55.48700049145118,1,25.330897406854987,2.1735192678463835,semi,0.07302012328090494,0
onion,1,33.526185230958006,50.50493053955564,1,40.09573356414122,6.961017017799344,semi,0.10993604323456461,1
wheat,7,23.87173530737622,41.00541860987736,0,31.990809644268847,0.26815226787762947,manual,0.07500452250608057,0
wheat,7,35.94887815345606,30.410444888901814,1,17.41053816859024,1.1359080079135229,semi,0.22297750665489047,0
tomato,4,17.48374612879697,58.0210719913045,0,32.50502279713251,6.247796537723264,semi,0.057259975552304845,1
tomato,3,31.513617054165806,71.13910495591196,0,31.194048931403135,0.4239399038884346,semi,0.2044351251562495,0
onion,8,35.68397497041231,43.57664004862842,1,44.7579059663461,6.207744671404652,automated,0.08517695770639357,0
onion,5,20.703061348698178,37.90840979380076,0,40.54657249319145,5.006550332407406,semi,0.28629036429447424,1
wheat,7,32.72393336352153,83.2225646668177,1,31.430005416308664,0.25678803776179615,automated,0.28327351827746355,0
wheat,4,18.85217047792928,46.501486349267864,1,17.05083420215005,3.005240299979236,semi,0.10637577563024066,0
tomato,4,18.965714057770924,43.41675718755989,1,37.64009309647967,5.28130032501566,semi,0.20360532455575736,0
